entry,numberOfJets,numberOfBJets,met,jetPtRec[0],jetPtRec[1],jetPtRec[2],jetPtRec[3],jetEtaRec[0],jetEtaRec[1],jetEtaRec[2],jetEtaRec[3],jetPhiRec[0],jetPhiRec[1],jetPhiRec[2],jetPhiRec[3],jetMass[0],jetMass[1],jetMass[2],jetMass[3]
1001,3,0,189.012,203.42,40.5149,35.4442,-1,-2.09922,1.54328,-1.77114,0,1.81382,-1.78405,1.52802,0,34.2333,7.5029,6.34813,0
1002,2,0,185.47,206.343,45.6687,-1,-1,-1.88857,-0.0388563,0,0,-1.25621,1.68982,0,0,28.6715,8.30136,0,0
1003,2,0,45.9842,186.58,132.793,-1,-1,2.09971,0.712124,0,0,2.03372,-1.06442,0,0,28.5304,14.237,0,0
1004,3,0,240.926,209.896,48.2973,42.343,-1,-0.252688,1.59328,1.65689,0,-1.9406,2.74469,1.61669,0,14.511,7.0235,3.64963,0
1005,4,0,111.524,113.39,94.1871,44.422,41.8366,-0.230129,1.30648,1.0077,-1.4842,-2.87686,1.32757,0.174799,-2.71524,17.2735,14.6757,7.42699,8.40937
1006,5,0,326.403,294.163,65.9369,63.9681,56.3039,-2.10331,2.12477,0.278803,-0.375551,0.16667,-2.46673,0.172767,-0.179139,16.3136,8.6227,8.55998,9.36598
1007,3,0,124.071,244.777,157.869,70.781,-1,-0.371298,-1.23897,2.05254,0,2.43501,-1.05037,0.968446,0,27.244,20.7259,9.84724,0
1008,4,0,117.405,241.364,138.643,67.1811,50.4861,1.73617,-1.46683,-2.21974,-0.290009,-1.89939,1.30156,-0.867409,1.33972,37.9446,14.4924,11.3032,11.9437
1009,2,0,449.729,277.011,262.844,-1,-1,-0.967809,-1.04124,0,0,0.714797,2.15001,0,0,15.8878,23.6733,0,0
1010,1,0,176.904,190.022,-1,-1,-1,-0.239988,0,0,0,-1.10246,0,0,0,20.2888,0,0,0
1011,1,0,164.411,201.782,-1,-1,-1,1.35549,0,0,0,0.424714,0,0,0,26.9587,0,0,0
1012,1,0,225.952,213.473,-1,-1,-1,-0.0434337,0,0,0,2.62502,0,0,0,19.9137,0,0,0
1013,2,0,368.004,218.014,132.67,-1,-1,-2.33477,0.0163408,0,0,-0.205439,-0.389464,0,0,22.1289,16.3676,0,0
1014,3,0,84.4381,159.232,141.031,48.9217,-1,-1.42072,-0.704674,1.9924,0,-2.51933,1.23472,-1.30344,0,13.2743,15.1782,8.91643,0
1015,2,0,204.239,280.322,77.176,-1,-1,-1.60691,0.328388,0,0,-1.77325,2.0523,0,0,28.5193,17.4137,0,0
1016,1,0,369.427,408.577,-1,-1,-1,-2.08663,0,0,0,-0.622482,0,0,0,22.9703,0,0,0
1017,2,0,94.8447,186.816,46.6124,-1,-1,-0.83634,1.87722,0,0,1.03401,-0.893535,0,0,16.4598,7.60353,0,0
1018,3,0,181.767,172.902,62.2783,56.3795,-1,0.37799,1.13895,-0.369275,0,-0.342177,1.39687,3.07229,0,12.5712,11.4621,9.87636,0
1019,4,0,235.351,115.831,110.922,46.6729,36.2553,0.544948,1.74367,0.709875,1.94728,1.42869,0.966782,2.02855,2.05224,15.7873,14.3644,9.60528,4.68707
1020,2,0,379.614,339.303,39.5815,-1,-1,0.19154,0.934937,0,0,2.21072,2.97216,0,0,27.1444,7.41826,0,0
1021,3,0,250.611,248.731,51.0529,39.5866,-1,0.405561,-1.95257,-0.128293,0,-1.33148,2.26823,-1.31848,0,30.453,9.59969,6.55999,0
1022,2,0,299.245,170.902,68.4289,-1,-1,-0.100573,-0.160043,0,0,0.00126553,-0.427802,0,0,29.8973,8.48317,0,0
1023,1,0,212.895,212.069,-1,-1,-1,-0.764111,0,0,0,-1.97583,0,0,0,14.5496,0,0,0
1024,3,0,96.6442,132.879,75.1587,68.554,-1,-1.38912,0.460545,1.50206,0,-0.126193,2.46385,-0.3317,0,19.8488,8.81859,9.40534,0
1025,2,0,339.638,297.592,82.6038,-1,-1,0.12667,-0.646263,0,0,-1.54725,-0.304032,0,0,14.4212,19.8955,0,0
1026,3,0,151.489,415.407,103.745,88.6378,-1,-0.962265,-1.71063,0.980001,0,-0.91781,2.58486,2.29347,0,54.4467,23.1419,9.14449,0
1027,2,0,319.687,224.822,127.086,-1,-1,-0.450263,-1.21722,0,0,-1.97529,-2.51016,0,0,35.9571,15.814,0,0
1028,2,0,301.317,287.282,35.4797,-1,-1,-0.698828,0.125715,0,0,2.93449,1.89753,0,0,25.4818,4.56404,0,0
1029,1,0,209.899,191.831,-1,-1,-1,-2.38931,0,0,0,1.02699,0,0,0,18.0235,0,0,0
1030,2,0,207.255,113.47,90.1805,-1,-1,1.5532,1.86846,0,0,2.37887,2.8523,0,0,19.781,13.5474,0,0
1031,2,0,247.022,188.225,51.7037,-1,-1,1.23601,1.51231,0,0,-0.711922,-0.0537339,0,0,23.6256,9.86157,0,0
1032,2,0,158.74,183.869,41.8346,-1,-1,-2.25738,-1.92742,0,0,3.06259,2.35757,0,0,24.1818,6.83872,0,0
1033,2,0,214.137,257.392,48.6834,-1,-1,-0.605849,1.74074,0,0,-0.678883,1.88594,0,0,20.1526,9.20299,0,0
1034,1,0,245.68,202.909,-1,-1,-1,0.491407,0,0,0,3.10326,0,0,0,33.9137,0,0,0
1035,1,0,254.259,211.281,-1,-1,-1,-0.37071,0,0,0,2.95029,0,0,0,36.7794,0,0,0
1036,3,0,380.228,224.015,107.27,103.465,-1,-0.284126,-1.43511,-0.283683,0,2.33415,1.09592,1.40796,0,19.1489,19.0167,16.619,0
1037,0,0,287.094,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
1038,3,0,254.609,212.653,172.826,71.0244,-1,1.82856,-0.490604,-2.06929,0,-1.9688,2.62884,-1.23491,0,23.1252,19.2391,8.59773,0
1039,1,0,183.263,219.379,-1,-1,-1,1.70714,0,0,0,-0.884228,0,0,0,31.6558,0,0,0
1040,1,0,211.605,209.024,-1,-1,-1,-0.902495,0,0,0,2.06405,0,0,0,21.7122,0,0,0
1041,2,0,308.387,271.118,59.2599,-1,-1,-0.204536,2.19562,0,0,1.06077,0.158303,0,0,27.9484,9.6217,0,0
1042,1,0,639.493,694.864,-1,-1,-1,-1.25029,0,0,0,-1.66482,0,0,0,60.7871,0,0,0
1043,1,0,225.71,300.389,-1,-1,-1,0.167823,0,0,0,-1.15342,0,0,0,32.0931,0,0,0
1044,1,0,218.118,217.707,-1,-1,-1,0.366379,0,0,0,3.0023,0,0,0,29.3521,0,0,0
1045,2,0,182.933,185.221,70.5703,-1,-1,-1.78624,-0.68604,0,0,2.78332,1.15569,0,0,15.779,10.0007,0,0
1046,2,0,358.328,375.426,102.407,-1,-1,-2.39321,-0.223033,0,0,-2.76144,-0.44177,0,0,37.1737,15.2951,0,0
1047,2,0,178.415,226.798,92.4677,-1,-1,-0.899641,2.26405,0,0,0.310374,-2.28654,0,0,21.6528,12.7933,0,0
1048,2,0,103.265,223.172,57.5251,-1,-1,-1.72122,1.23712,0,0,3.12444,0.533807,0,0,30.5994,7.74239,0,0
1049,1,0,365.542,354.72,-1,-1,-1,0.668659,0,0,0,-2.76273,0,0,0,35.8099,0,0,0
1050,2,0,194.645,253.279,65.8523,-1,-1,-2.38625,-1.10606,0,0,-1.08848,2.11853,0,0,18.5142,11.6916,0,0
1051,1,0,527.787,170.299,-1,-1,-1,-0.336593,0,0,0,1.01433,0,0,0,31.0696,0,0,0
1052,1,0,220.862,261.201,-1,-1,-1,0.395116,0,0,0,-1.16661,0,0,0,52.1381,0,0,0
1053,3,0,379.872,219.409,164.582,46.8865,-1,-2.24747,-1.76916,-0.261156,0,-1.28181,-1.61416,-0.819793,0,18.4815,20.2228,10.9053,0
1054,1,0,456.366,469.144,-1,-1,-1,-1.54914,0,0,0,3.07235,0,0,0,37.8284,0,0,0
1055,2,0,253.459,170.11,70.0395,-1,-1,1.65067,-1.12373,0,0,-2.58874,3.00762,0,0,23.7301,11.4469,0,0
1056,1,0,174.963,147.884,-1,-1,-1,0.697053,0,0,0,-1.75318,0,0,0,25.8404,0,0,0
1057,1,0,253.708,269.574,-1,-1,-1,0.479738,0,0,0,-2.10774,0,0,0,37.1541,0,0,0
1058,2,0,190.839,298.344,79.6666,-1,-1,0.0978031,2.32432,0,0,2.38824,-1.13566,0,0,33.7007,1.89033,0,0
1059,1,0,195.444,265.704,-1,-1,-1,0.695451,0,0,0,-2.13629,0,0,0,31.7745,0,0,0
1060,1,0,523.933,534.317,-1,-1,-1,0.796684,0,0,0,-0.430078,0,0,0,35.9749,0,0,0
1061,2,0,175.894,346.465,213.418,-1,-1,1.91166,2.21231,0,0,1.22273,-1.54162,0,0,31.1834,20.5435,0,0
1062,2,0,927.596,1027.39,93.0992,-1,-1,0.674233,0.861576,0,0,0.415088,2.68325,0,0,66.3265,18.2543,0,0
1063,2,0,283.787,353.201,62.0162,-1,-1,-2.22204,0.65194,0,0,1.96247,-1.02704,0,0,44.1444,16.0481,0,0
1064,2,0,186.608,213.034,44.9807,-1,-1,1.063,0.788128,0,0,-2.31697,1.76764,0,0,15.0375,8.71741,0,0
1065,2,0,253.655,184.329,85.1052,-1,-1,-0.252458,2.03146,0,0,2.18561,1.31059,0,0,22.7842,22.1934,0,0
1066,2,0,271.178,69.878,51.6248,-1,-1,-2.2636,-0.0530637,0,0,-0.17918,2.18515,0,0,15.7104,8.61672,0,0
1067,1,0,346.965,210.294,-1,-1,-1,1.6505,0,0,0,1.90927,0,0,0,29.9172,0,0,0
1068,1,0,78.8489,177.107,-1,-1,-1,0.248335,0,0,0,2.43264,0,0,0,17.1906,0,0,0
1069,1,0,93.4028,179.054,-1,-1,-1,1.60143,0,0,0,-1.74637,0,0,0,18.5289,0,0,0
1070,1,0,260.856,294.995,-1,-1,-1,-0.963636,0,0,0,-2.7339,0,0,0,27.401,0,0,0
1071,1,0,251.088,284.73,-1,-1,-1,-1.35981,0,0,0,-2.08668,0,0,0,26.4516,0,0,0
1072,0,0,259.276,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
1073,2,0,194.366,190.307,55.5571,-1,-1,-1.93942,0.462916,0,0,-1.44769,-1.84631,0,0,13.5035,8.29786,0,0
1074,1,0,229.261,197.566,-1,-1,-1,1.54698,0,0,0,2.83747,0,0,0,29.3894,0,0,0
1075,1,0,121.161,188.924,-1,-1,-1,-0.124984,0,0,0,2.43435,0,0,0,22.4035,0,0,0
1076,2,0,106.88,244.957,84.2588,-1,-1,1.02989,2.11371,0,0,-1.03918,2.73101,0,0,34.087,8.99878,0,0
1077,2,0,291.841,177.553,109.393,-1,-1,0.916509,-0.306591,0,0,0.995355,-0.252102,0,0,23.4695,11.9378,0,0
1078,5,0,515.082,162.887,117.109,104.225,66.9559,-0.0978939,-1.6801,1.57839,0.315847,0.657011,0.910174,1.32377,0.431523,37.5401,17.7872,16.1581,11.3683
1079,1,0,269.769,208.457,-1,-1,-1,-0.171579,0,0,0,2.85269,0,0,0,17.5708,0,0,0
1080,3,0,94.564,183.979,68.1957,35.3776,-1,-1.16564,0.638712,1.08867,0,1.49847,-1.64293,-1.53009,0,29.918,11.8926,3.68536,0
1081,4,0,431.76,286.585,93.9376,56.6052,39.7874,1.74595,0.555514,1.41171,-1.98278,-1.96141,-2.83249,-2.63802,-2.27875,25.5683,12.044,12.8691,7.11779
1082,2,0,207.83,171.385,96.5598,-1,-1,0.968425,2.16561,0,0,2.85245,0.913673,0,0,20.7066,13.1664,0,0
1083,4,0,83.3168,139.073,117.71,37.8135,37.6835,2.31021,0.231893,0.0139513,-0.684038,-1.36898,1.26726,2.86377,1.50079,13.4906,11.0793,6.60399,8.90245
1084,1,0,233.105,198.779,-1,-1,-1,1.00084,0,0,0,-2.09258,0,0,0,22.0291,0,0,0
1085,1,0,294.287,249.239,-1,-1,-1,2.28236,0,0,0,0.297992,0,0,0,19.4438,0,0,0
1086,2,0,244.38,313.858,179.356,-1,-1,0.39048,-2.25953,0,0,-2.23725,1.77034,0,0,42.5971,13.6543,0,0
1087,1,0,238.091,247.752,-1,-1,-1,0.78034,0,0,0,1.43037,0,0,0,35.5936,0,0,0
1088,1,0,431.732,388.19,-1,-1,-1,0.147585,0,0,0,-1.11743,0,0,0,46.0152,0,0,0
1089,1,0,266.893,243.07,-1,-1,-1,0.433379,0,0,0,1.10623,0,0,0,36.8618,0,0,0
1090,2,0,264.826,392.261,83.78,-1,-1,-1.25887,1.33046,0,0,2.31101,-0.33022,0,0,36.9467,15.0627,0,0
1091,3,0,319.296,134.059,42.3389,42.1598,-1,-1.91734,-1.81393,-2.29229,0,1.06016,2.22078,2.54434,0,20.893,7.47381,6.93096,0
1092,2,0,101.209,164.86,67.3506,-1,-1,-0.0744823,-0.57689,0,0,1.26218,1.5078,0,0,17.4555,7.73596,0,0
1093,1,0,324.087,286.845,-1,-1,-1,1.36569,0,0,0,-0.767059,0,0,0,34.871,0,0,0
1094,2,0,227.865,237.967,52.3207,-1,-1,1.12368,-0.909442,0,0,-0.827914,0.460807,0,0,32.9447,9.98192,0,0
1095,2,0,251.862,209.367,69.6177,-1,-1,-0.549747,-0.915154,0,0,2.85357,-2.13063,0,0,15.3011,9.66659,0,0
1096,1,0,154.364,185.432,-1,-1,-1,-0.0102027,0,0,0,-0.463068,0,0,0,32.7822,0,0,0
1097,1,0,168.76,146.399,-1,-1,-1,-1.30415,0,0,0,-2.62794,0,0,0,19.6984,0,0,0
1098,1,0,185.703,188.582,-1,-1,-1,-1.25699,0,0,0,2.29111,0,0,0,20.2102,0,0,0
1099,2,0,313.505,177.204,65.3938,-1,-1,-0.631133,2.25165,0,0,-0.694326,-0.531772,0,0,14.209,10.4688,0,0
1100,4,0,81.7315,214.961,145.444,54.9272,50.565,1.21037,-1.56359,1.12654,0.780225,0.262081,-2.82247,-1.78101,-2.20925,20.8005,22.9902,8.75548,6.81886
1101,1,0,294.455,218.364,-1,-1,-1,-0.0441403,0,0,0,2.64461,0,0,0,42.0411,0,0,0
1102,2,0,185.558,155.934,80.6297,-1,-1,1.08115,-1.84153,0,0,-0.0631139,0.701429,0,0,33.1145,9.70308,0,0
1103,2,0,256.164,226.273,41.9825,-1,-1,0.951479,-1.82143,0,0,0.751595,1.53305,0,0,30.0305,9.86773,0,0
1104,2,0,117.799,220.234,44.6757,-1,-1,-0.532704,-1.19498,0,0,-1.37177,2.75074,0,0,42.4727,9.85782,0,0
1105,1,0,243.018,238.823,-1,-1,-1,0.738443,0,0,0,1.29152,0,0,0,14.2786,0,0,0
1106,1,0,222.641,252.35,-1,-1,-1,-1.04751,0,0,0,-2.89536,0,0,0,17.5713,0,0,0
1107,3,0,309.072,157.712,145.725,143.838,-1,0.232938,-1.2247,0.927676,0,0.535197,-1.37777,0.856161,0,21.5926,31.2253,18.2716,0
1108,1,0,310.722,236.414,-1,-1,-1,-1.16871,0,0,0,-1.57496,0,0,0,18.3672,0,0,0
1109,5,0,91.7073,321.668,147.474,125.888,73.0313,-1.93368,-1.05808,-1.47711,-0.605012,-1.91996,0.386244,2.03674,0.350695,28.0713,18.8108,9.84348,7.2094
1110,4,0,505.419,483.827,84.0325,58.047,37.1943,-0.460683,-1.33738,-1.70702,0.496614,0.499624,1.25585,-1.90204,2.67293,42.5948,13.6788,4.97278,6.04844
1111,3,0,315.062,205.137,45.7651,38.5595,-1,-0.026843,-2.31949,-1.19755,0,0.644568,1.03817,1.29339,0,23.6705,8.17211,8.18056,0
1112,2,0,194.147,203.68,37.9718,-1,-1,1.82576,1.3057,0,0,-0.347244,-2.487,0,0,18.4327,6.19441,0,0
1113,2,0,279.577,325.129,40.5843,-1,-1,-1.91933,-1.68262,0,0,-0.0636167,2.09582,0,0,21.5542,9.33152,0,0
1114,3,0,355.214,173.316,141.598,71.9532,-1,-0.929305,-0.160276,-0.596289,0,0.092305,0.0117476,-0.241277,0,19.0239,18.1476,12.9708,0
1115,1,0,174.768,213.499,-1,-1,-1,1.49546,0,0,0,2.50551,0,0,0,17.2444,0,0,0
1116,1,0,218.595,247.378,-1,-1,-1,-1.33771,0,0,0,-0.693964,0,0,0,31.6867,0,0,0
1117,3,0,202.47,237.1,163.855,70.5089,-1,0.852736,1.68319,1.24525,0,0.351484,-2.99594,0.663002,0,30.1136,23.404,6.95171,0
1118,2,0,142.752,238.117,45.4153,-1,-1,-0.0405926,-1.23624,0,0,-1.97043,1.46786,0,0,47.9592,8.02028,0,0
1119,1,0,253.892,264.668,-1,-1,-1,-0.137948,0,0,0,-2.88678,0,0,0,23.0846,0,0,0
1120,2,0,195.696,117.784,102.007,-1,-1,0.184055,1.56807,0,0,1.80564,2.29728,0,0,18.9232,15.2196,0,0
1121,1,0,283.181,251.178,-1,-1,-1,1.45212,0,0,0,2.2089,0,0,0,28.4289,0,0,0
1122,2,0,187.695,276.456,86.7264,-1,-1,2.23169,-1.22889,0,0,-1.84774,1.89979,0,0,37.1357,11.7167,0,0
1123,5,0,45.4543,96.3964,90.5426,70.1488,60.9016,-1.84148,-1.8807,0.595811,-1.42174,0.533808,-2.85489,1.05737,-2.82985,10.8852,10.8989,12.4505,8.20749
1124,3,0,85.4651,205.498,124.487,38.0765,-1,0.424902,1.50472,-0.476139,0,-0.977129,2.28764,-0.211633,0,21.8007,25.4609,7.85001,0
1125,1,0,264.129,254.72,-1,-1,-1,-1.06594,0,0,0,-0.880116,0,0,0,17.6088,0,0,0
1126,2,0,213.664,174.973,53.5553,-1,-1,-2.28324,-2.12222,0,0,3.02957,-2.41723,0,0,11.4021,8.3106,0,0
1127,1,0,328.792,319.535,-1,-1,-1,0.44414,0,0,0,-0.907682,0,0,0,20.3913,0,0,0
1128,1,0,483.308,465.828,-1,-1,-1,-1.1019,0,0,0,2.41588,0,0,0,28.0561,0,0,0
1129,4,0,74.056,252.752,84.1372,49.3032,38.721,1.04775,-0.697574,-1.16787,0.647449,1.02522,-2.14009,2.14532,-1.79097,30.2929,17.6626,7.44134,8.56901
1130,5,0,695.239,600.663,66.8667,56.0106,44.4548,1.70448,-1.85609,-2.02923,1.63339,-1.97781,-1.36136,-2.31077,-2.64748,48.6602,7.46942,9.81443,5.70768
1131,1,0,216.328,248.541,-1,-1,-1,0.518553,0,0,0,1.74608,0,0,0,24.6494,0,0,0
1132,1,0,336.756,327.74,-1,-1,-1,0.0152382,0,0,0,2.36622,0,0,0,24.8088,0,0,0
1133,1,0,191.271,151.9,-1,-1,-1,0.0810668,0,0,0,-0.368697,0,0,0,18.6956,0,0,0
1134,1,0,267.751,316.469,-1,-1,-1,-1.99752,0,0,0,0.940693,0,0,0,28.8196,0,0,0
1135,3,0,29.4381,95.2347,55.5299,39.3985,-1,-0.102607,1.91262,1.11648,0,-1.89794,0.2512,-2.95248,0,17.1783,9.46363,8.32928,0
1136,2,0,387.748,257.436,65.6842,-1,-1,2.28965,1.72118,0,0,0.894417,0.69233,0,0,14.6958,11.778,0,0
1137,2,0,239.469,181.32,106.413,-1,-1,-0.964471,1.48949,0,0,-0.302753,0.81484,0,0,21.5232,13.7405,0,0
1138,1,0,687.34,512.98,-1,-1,-1,0.326827,0,0,0,-1.46666,0,0,0,39.7497,0,0,0
1139,4,0,428.891,170.771,133.355,108.816,57.9347,1.36469,2.24371,1.59909,1.27733,-0.562279,-1.22231,-1.53578,-1.08035,20.6841,12.7846,16.966,10.0698
1140,1,0,231.842,223.713,-1,-1,-1,-2.09853,0,0,0,-1.58245,0,0,0,18.5292,0,0,0
1141,2,0,195.312,98.5036,57.2527,-1,-1,-1.49102,-1.04094,0,0,-0.239058,0.489335,0,0,16.8787,8.13551,0,0
1142,2,0,220.968,231.362,61.6451,-1,-1,-0.669602,-0.332355,0,0,1.31918,1.9274,0,0,27.5187,9.15805,0,0
1143,1,0,122.54,278.626,-1,-1,-1,1.19994,0,0,0,1.83232,0,0,0,28.4584,0,0,0
1144,2,0,189.653,188.595,50.6515,-1,-1,-0.86447,0.339247,0,0,-0.477258,-2.44457,0,0,38.8893,9.04949,0,0
1145,2,0,98.8676,524.558,410.02,-1,-1,0.67068,1.85782,0,0,2.06699,-1.08328,0,0,43.1318,79.3914,0,0
1146,3,0,206.122,251.633,44.6384,36.2375,-1,0.125772,-1.32948,-1.01081,0,1.79378,-1.21656,-2.01248,0,16.3834,7.51867,5.73987,0
1147,2,0,294.85,378.055,46.5892,-1,-1,-1.48607,-0.948846,0,0,0.0185556,0.114783,0,0,41.0681,10.3177,0,0
1148,1,0,279.239,284.988,-1,-1,-1,-0.359343,0,0,0,-0.796181,0,0,0,30.4999,0,0,0
1149,1,0,171.593,186.848,-1,-1,-1,1.87272,0,0,0,2.27886,0,0,0,18.8399,0,0,0
1150,2,0,274.462,233.954,56.4608,-1,-1,-0.726626,0.693805,0,0,-2.0644,-2.96338,0,0,16.4944,9.63124,0,0
1151,1,0,147.004,177.38,-1,-1,-1,0.398634,0,0,0,-2.14816,0,0,0,20.755,0,0,0
1152,1,0,204.424,43.7822,-1,-1,-1,1.22985,0,0,0,-1.87781,0,0,0,9.92066,0,0,0
1153,1,0,241.383,227.235,-1,-1,-1,-1.57151,0,0,0,2.81799,0,0,0,31.0451,0,0,0
1154,2,0,363.757,399.236,72.5788,-1,-1,0.459276,0.0376506,0,0,-0.120644,0.0703034,0,0,38.1822,9.45343,0,0
1155,1,0,258.23,217.198,-1,-1,-1,-0.742077,0,0,0,-0.350452,0,0,0,38.6228,0,0,0
1156,1,0,124.253,226.29,-1,-1,-1,0.218935,0,0,0,0.677222,0,0,0,32.6064,0,0,0
1157,2,0,329.235,295.588,58.2636,-1,-1,1.59728,1.81516,0,0,0.609932,2.93655,0,0,42.2399,8.66955,0,0
1158,2,0,299.281,274.872,39.9677,-1,-1,-1.7569,1.11686,0,0,-2.95838,-2.74531,0,0,37.3918,6.22622,0,0
1159,3,0,229.888,187.854,97.5939,68.2436,-1,1.67949,2.30662,0.214736,0,2.01199,1.97353,-0.769956,0,22.3504,11.5584,11.4834,0
1160,1,0,249.409,227.106,-1,-1,-1,-0.38698,0,0,0,0.0477598,0,0,0,31.0556,0,0,0
1161,2,0,368.889,283.768,40.3025,-1,-1,0.666853,0.475114,0,0,-2.02283,-2.50089,0,0,39.8392,6.92632,0,0
1162,2,0,192.055,186.295,37.073,-1,-1,-1.12388,1.22427,0,0,-2.4905,-2.83521,0,0,21.6524,5.89761,0,0
1163,1,0,186.374,249.993,-1,-1,-1,-0.849042,0,0,0,-1.38598,0,0,0,58.1834,0,0,0
1164,1,0,215.889,248.304,-1,-1,-1,-0.00320103,0,0,0,0.686381,0,0,0,20.2449,0,0,0
1165,1,0,262.923,236.437,-1,-1,-1,-1.53227,0,0,0,0.854263,0,0,0,26.2397,0,0,0
1166,2,0,270.795,208.075,140.499,-1,-1,-1.04647,1.76512,0,0,1.36707,2.55293,0,0,19.4342,20.4421,0,0
1167,2,0,253.233,187.4,36.1435,-1,-1,-2.36723,1.62817,0,0,-2.03693,-3.09075,0,0,25.1001,9.15531,0,0
1168,1,0,418.453,354.564,-1,-1,-1,-0.576076,0,0,0,2.18814,0,0,0,26.8187,0,0,0
1169,2,0,267.381,339.916,76.085,-1,-1,-1.25012,-0.810458,0,0,-2.46361,-0.467977,0,0,42.1159,15.1869,0,0
1170,1,0,303.06,219.467,-1,-1,-1,0.160624,0,0,0,2.73636,0,0,0,22.5364,0,0,0
1171,1,0,215.926,110.912,-1,-1,-1,1.75271,0,0,0,0.752809,0,0,0,12.8265,0,0,0
1172,2,0,221.871,194.763,47.3707,-1,-1,1.48134,1.99975,0,0,-0.437211,1.64305,0,0,28.6111,8.11503,0,0
1173,1,0,215.724,175.472,-1,-1,-1,1.76858,0,0,0,1.68809,0,0,0,16.2881,0,0,0
1174,1,0,304.001,258.097,-1,-1,-1,1.22067,0,0,0,-1.55691,0,0,0,31.9019,0,0,0
1175,2,0,195.101,361.237,236.234,-1,-1,0.947047,-1.60976,0,0,0.53409,-2.11501,0,0,17.3888,28.0706,0,0
1176,1,0,241.161,219.286,-1,-1,-1,-0.6015,0,0,0,-0.100529,0,0,0,23.6229,0,0,0
1177,1,0,440.409,307.791,-1,-1,-1,-1.97159,0,0,0,-0.653865,0,0,0,19.3814,0,0,0
1178,3,0,258.437,150.238,67.5932,46.1896,-1,-0.371539,-0.378697,-1.86329,0,-1.45741,-2.28264,-1.90593,0,13.792,12.1957,7.28801,0
1179,2,0,361.979,340.191,122.396,-1,-1,-1.11648,-1.83995,0,0,-0.45715,-1.5556,0,0,15.858,14.6017,0,0
1180,3,0,124.172,310.834,138.008,62.431,-1,0.187527,2.21514,0.985351,0,-2.72126,0.905017,0.580222,0,29.7065,22.1552,8.48365,0
1181,5,0,192.451,304.627,164.686,163.683,104.752,-1.5493,-1.63891,-0.810392,-1.38718,0.771556,1.35536,-2.78085,-2.22845,36.8128,30.5592,13.1535,22.3035
1182,1,0,190.721,159.74,-1,-1,-1,0.563091,0,0,0,1.13957,0,0,0,18.6857,0,0,0
1183,2,0,265.969,147.689,86.2819,-1,-1,2.07853,2.23558,0,0,0.228882,-0.158011,0,0,22.5226,13.161,0,0
1184,5,0,737.577,495.392,291.859,171.484,71.5667,1.439,-0.0982341,-1.59466,-0.432538,0.858752,1.52795,-1.07708,1.95144,50.0387,29.5288,22.589,9.27633
1185,3,0,593.229,630.021,300.716,48.8954,-1,-0.158072,2.24008,0.965399,0,2.75938,-1.79987,0.689199,0,36.2216,30.0202,11.1064,0
1186,1,0,404.278,434.233,-1,-1,-1,-1.07034,0,0,0,-1.45854,0,0,0,27.6767,0,0,0
1187,1,0,189.403,202.382,-1,-1,-1,0.756325,0,0,0,-2.66155,0,0,0,37.7733,0,0,0
1188,1,0,260.789,280.78,-1,-1,-1,0.605723,0,0,0,-2.6745,0,0,0,31.0729,0,0,0
1189,4,0,392.783,237.039,215.881,151.153,37.3277,2.17102,0.859485,0.99574,2.03457,1.36283,3.12044,-2.76472,1.89708,23.2721,17.2606,11.0568,7.11761
1190,2,0,452.222,346.281,70.2893,-1,-1,-0.654557,0.900667,0,0,0.443535,0.873912,0,0,60.1317,10.3355,0,0
1191,2,0,131.423,170.974,49.6278,-1,-1,-1.40048,-0.817773,0,0,1.53434,1.51737,0,0,29.7272,7.71783,0,0
1192,1,0,412.292,399.581,-1,-1,-1,1.60272,0,0,0,-0.418551,0,0,0,25.8781,0,0,0
1193,3,0,351.613,185.197,70.3994,55.0147,-1,0.716582,-1.19187,0.309398,0,3.111,2.73176,-2.58879,0,24.5302,12.3474,8.96957,0
1194,3,0,172.088,210.279,41.6891,36.1595,-1,2.2466,-2.30605,1.39101,0,-1.72687,2.13759,-0.691123,0,20.9802,6.54851,6.22735,0
1195,2,0,202.822,149.82,124.658,-1,-1,-1.70891,2.02177,0,0,1.43018,1.29922,0,0,23.9666,12.3389,0,0
1196,1,0,204.252,128.243,-1,-1,-1,1.55515,0,0,0,-2.47772,0,0,0,19.6492,0,0,0
1197,3,0,333.238,263.825,36.462,36.4027,-1,1.87616,-0.0564939,-0.609204,0,-2.87777,-2.93363,2.92351,0,23.7136,6.92934,8.15837,0
1198,3,0,399.966,357.961,47.7689,44.4158,-1,-1.78736,-0.171723,0.286794,0,1.1286,3.12651,2.40996,0,28.394,8.47343,8.08766,0
1199,1,0,236.072,198.657,-1,-1,-1,0.588301,0,0,0,0.271237,0,0,0,28.1547,0,0,0
1200,1,0,264.807,231.045,-1,-1,-1,0.113666,0,0,0,0.11441,0,0,0,19.6684,0,0,0
1201,2,0,291.57,140.087,68.8956,-1,-1,-0.925092,-1.36279,0,0,-1.17373,-1.56832,0,0,27.0663,8.62963,0,0
1202,1,0,201.738,189.22,-1,-1,-1,-0.905061,0,0,0,-2.96441,0,0,0,28.5931,0,0,0
