entry,numberOfJets,met,jetPtRec[0],jetPtRec[1],jetPtRec[2],jetPtRec[3],jetEtaRec[0],jetEtaRec[1],jetEtaRec[2],jetEtaRec[3],jetPhiRec[0],jetPhiRec[1],jetPhiRec[2],jetPhiRec[3],jetMass[0],jetMass[1],jetMass[2],jetMass[3]
481,2,176.085,200.171,48.5753,-1,-1,1.65641,-2.03337,0.894703,1.91134,-2.86829,0.439463,-3.02326,-0.86655,22.2356,8.38856,15.729,10.8233
482,2,164.715,232.559,57.0175,-1,-1,-1.31209,-0.0270816,0.894703,1.91134,-1.84248,1.57868,-3.02326,-0.86655,34.3356,9.1343,15.729,10.8233
483,1,219.735,198.999,-1,-1,-1,-0.0817699,-0.0270816,0.894703,1.91134,2.89769,1.57868,-3.02326,-0.86655,15.3091,9.1343,15.729,10.8233
484,2,345.922,190.06,144.347,-1,-1,0.383571,-2.2179,0.894703,1.91134,-2.78035,-1.82891,-3.02326,-0.86655,15.9882,13.4169,15.729,10.8233
485,2,175.478,165.687,65.2335,-1,-1,-1.19244,-1.57142,0.894703,1.91134,2.6703,2.97201,-3.02326,-0.86655,27.0024,7.81225,15.729,10.8233
486,1,241.377,264.869,-1,-1,-1,1.7983,-1.57142,0.894703,1.91134,-2.25688,2.97201,-3.02326,-0.86655,27.344,7.81225,15.729,10.8233
487,2,303.254,212.596,191.086,-1,-1,0.0179211,1.58269,0.894703,1.91134,0.238802,-1.37875,-3.02326,-0.86655,40.3843,30.8294,15.729,10.8233
488,1,267.952,293.121,-1,-1,-1,1.08562,1.58269,0.894703,1.91134,0.490248,-1.37875,-3.02326,-0.86655,27.0218,30.8294,15.729,10.8233
489,1,289.023,267.292,-1,-1,-1,-0.564115,1.58269,0.894703,1.91134,0.968517,-1.37875,-3.02326,-0.86655,22.2431,30.8294,15.729,10.8233
490,3,361.786,290.294,56.0616,46.0765,-1,-1.98599,-1.53426,-1.73125,1.91134,-1.1397,-0.671718,-0.243615,-0.86655,32.3441,7.93022,7.11523,10.8233
491,2,361.766,135.229,39.9227,-1,-1,-0.254729,-1.70832,-1.73125,1.91134,1.41501,1.45939,-0.243615,-0.86655,17.6237,9.20515,7.11523,10.8233
492,2,249.43,140.494,127.199,-1,-1,1.01433,1.73759,-1.73125,1.91134,-1.2167,-1.29253,-0.243615,-0.86655,23.0628,20.6386,7.11523,10.8233
493,4,479.259,327.215,84.0603,56.3152,51.999,-1.91885,0.937622,1.0789,-0.751163,0.721359,-0.325626,1.22946,0.585669,28.1456,11.9842,6.38012,9.97087
494,1,319.53,271.554,-1,-1,-1,-0.801523,0.937622,1.0789,-0.751163,2.85704,-0.325626,1.22946,0.585669,13.7477,11.9842,6.38012,9.97087
495,2,283.749,266.874,35.2176,-1,-1,0.406483,0.663574,1.0789,-0.751163,-0.36545,0.060542,1.22946,0.585669,18.3739,4.52177,6.38012,9.97087
496,1,345.951,358.319,-1,-1,-1,-0.963447,0.663574,1.0789,-0.751163,-2.09945,0.060542,1.22946,0.585669,14.8408,4.52177,6.38012,9.97087
497,1,192.718,216.828,-1,-1,-1,1.02115,0.663574,1.0789,-0.751163,2.04473,0.060542,1.22946,0.585669,30.4898,4.52177,6.38012,9.97087
498,1,191.637,187.746,-1,-1,-1,2.0775,0.663574,1.0789,-0.751163,1.02363,0.060542,1.22946,0.585669,21.4027,4.52177,6.38012,9.97087
499,0,208.518,-1,-1,-1,-1,2.0775,0.663574,1.0789,-0.751163,1.02363,0.060542,1.22946,0.585669,21.4027,4.52177,6.38012,9.97087
500,3,351.576,318.398,50.7508,38.2989,-1,-0.968889,-0.416518,-1.32263,-0.751163,1.93476,1.73884,0.137364,0.585669,32.0016,9.08732,4.61758,9.97087
501,2,349.337,204.289,136.638,-1,-1,-0.784168,-0.246799,-1.32263,-0.751163,0.0615128,0.259929,0.137364,0.585669,42.1541,25.5083,4.61758,9.97087
502,1,278.576,281.687,-1,-1,-1,0.981011,-0.246799,-1.32263,-0.751163,-1.36024,0.259929,0.137364,0.585669,12.9884,25.5083,4.61758,9.97087
503,1,160.118,222.359,-1,-1,-1,-0.629397,-0.246799,-1.32263,-0.751163,-0.435922,0.259929,0.137364,0.585669,23.7837,25.5083,4.61758,9.97087
504,3,153.151,227.255,100.983,59.3734,-1,-1.87386,-0.113402,0.244739,-0.751163,-0.783611,1.32968,2.22243,0.585669,15.4988,12.5758,9.33311,9.97087
505,2,240.617,158.299,85.7691,-1,-1,0.932072,0.186861,0.244739,-0.751163,-0.0590597,-0.327159,2.22243,0.585669,11.7695,16.2692,9.33311,9.97087
506,1,267.856,220.507,-1,-1,-1,0.119978,0.186861,0.244739,-0.751163,-0.0240418,-0.327159,2.22243,0.585669,40.5787,16.2692,9.33311,9.97087
507,2,225.923,111.497,100.353,-1,-1,-0.804256,0.428687,0.244739,-0.751163,-1.6431,-2.40371,2.22243,0.585669,11.8537,13.2091,9.33311,9.97087
508,0,260.437,-1,-1,-1,-1,-0.804256,0.428687,0.244739,-0.751163,-1.6431,-2.40371,2.22243,0.585669,11.8537,13.2091,9.33311,9.97087
509,1,389.212,419.722,-1,-1,-1,1.52189,0.428687,0.244739,-0.751163,-2.15499,-2.40371,2.22243,0.585669,29.9655,13.2091,9.33311,9.97087
510,3,533.082,600.669,44.0916,42.5729,-1,-1.2507,2.11663,-2.06712,-0.751163,-2.14895,0.145822,-0.777794,0.585669,57.3654,9.25261,7.70485,9.97087
511,2,294.279,289.403,80.118,-1,-1,-0.127473,-1.60376,-2.06712,-0.751163,-2.3581,-2.71087,-0.777794,0.585669,27.3098,11.2794,7.70485,9.97087
512,2,405.601,179.381,40.718,-1,-1,1.27165,2.14339,-2.06712,-0.751163,1.04839,0.0155478,-0.777794,0.585669,23.9168,8.004,7.70485,9.97087
513,1,359.522,339.852,-1,-1,-1,-0.0819549,2.14339,-2.06712,-0.751163,-1.58849,0.0155478,-0.777794,0.585669,38.5127,8.004,7.70485,9.97087
514,4,423.784,315.634,123.238,87.5994,37.368,0.620657,-0.38507,-2.26528,-2.15356,-0.842372,1.00608,-0.333221,0.856959,22.776,14.532,10.1427,5.74059
515,2,380.302,314.566,101.855,-1,-1,-0.778517,2.19092,-2.26528,-2.15356,2.98547,-1.97657,-0.333221,0.856959,20.6663,14.6078,10.1427,5.74059
516,1,160.362,202.317,-1,-1,-1,-2.02705,2.19092,-2.26528,-2.15356,2.63019,-1.97657,-0.333221,0.856959,17.2236,14.6078,10.1427,5.74059
517,1,264.772,295.442,-1,-1,-1,-1.89073,2.19092,-2.26528,-2.15356,-1.65021,-1.97657,-0.333221,0.856959,39.1668,14.6078,10.1427,5.74059
518,1,212.217,211.657,-1,-1,-1,2.18886,2.19092,-2.26528,-2.15356,-1.49879,-1.97657,-0.333221,0.856959,20.8216,14.6078,10.1427,5.74059
519,1,186.37,257.983,-1,-1,-1,-0.923136,2.19092,-2.26528,-2.15356,-0.615057,-1.97657,-0.333221,0.856959,35.2383,14.6078,10.1427,5.74059
520,1,258.694,277.846,-1,-1,-1,-2.28737,2.19092,-2.26528,-2.15356,2.72307,-1.97657,-0.333221,0.856959,12.7902,14.6078,10.1427,5.74059
521,2,256.068,168.073,86.2305,-1,-1,-0.88193,-1.54669,-2.26528,-2.15356,3.11247,-2.90344,-0.333221,0.856959,28.6613,15.7348,10.1427,5.74059
522,1,270.498,305.667,-1,-1,-1,1.23945,-1.54669,-2.26528,-2.15356,-2.09153,-2.90344,-0.333221,0.856959,33.8178,15.7348,10.1427,5.74059
523,3,351.526,260.511,254.881,160.865,-1,-1.85802,-1.31603,0.197883,-2.15356,3.10997,3.11761,-0.0793412,0.856959,34.0491,30.9571,9.33718,5.74059
524,1,293.745,255.218,-1,-1,-1,-0.680143,-1.31603,0.197883,-2.15356,1.98433,3.11761,-0.0793412,0.856959,30.7945,30.9571,9.33718,5.74059
525,2,339.971,270.987,171.52,-1,-1,-2.2198,-1.56844,0.197883,-2.15356,-1.90741,-0.748513,-0.0793412,0.856959,38.5163,13.2286,9.33718,5.74059
526,3,123.746,433.799,195.029,151.034,-1,1.29125,-2.28681,1.94874,-2.15356,2.16596,-0.627526,-0.831594,0.856959,33.3773,11.3468,25.371,5.74059
527,4,285.761,132.873,93.0062,83.4185,82.0156,0.775499,1.91103,-1.31689,-0.370311,0.159777,-0.895813,-1.77697,-1.85053,11.9933,14.3202,11.6969,14.0486
528,1,234.947,221.171,-1,-1,-1,-2.17876,1.91103,-1.31689,-0.370311,-0.138256,-0.895813,-1.77697,-1.85053,23.9696,14.3202,11.6969,14.0486
529,2,206.339,116.863,88.9455,-1,-1,-0.954241,-0.212205,-1.31689,-0.370311,-2.25342,-1.48446,-1.77697,-1.85053,7.93762,17.874,11.6969,14.0486
530,4,295.533,161.771,103.554,47.8674,36.915,-0.315772,-0.0400495,-2.10112,-1.00086,2.7369,2.24638,-2.36218,1.06978,28.2829,14.3797,9.18785,5.21864
531,4,196.751,330.288,65.6326,62.9405,38.7863,-1.67061,2.15339,0.934858,-1.74011,-3.10034,0.795268,-0.475633,-2.42311,31.3351,3.07117,8.78554,6.14485
532,2,283.052,262.19,35.7695,-1,-1,-0.842612,-0.56942,0.934858,-1.74011,-0.745276,-1.33321,-0.475633,-2.42311,29.7789,5.83949,8.78554,6.14485
533,1,215.515,220.434,-1,-1,-1,0.961885,-0.56942,0.934858,-1.74011,3.00888,-1.33321,-0.475633,-2.42311,18.449,5.83949,8.78554,6.14485
534,5,229.726,173.816,130.866,41.1109,39.527,-1.24473,-0.465404,-0.142743,-2.24465,2.41933,-3.08704,-1.25766,-1.83208,24.8726,10.1824,7.9061,6.36751
535,2,373.341,314.406,72.0573,-1,-1,-0.52545,0.436551,-0.142743,-2.24465,3.11345,2.57441,-1.25766,-1.83208,52.8392,8.06165,7.9061,6.36751
536,1,172.227,192.143,-1,-1,-1,0.160828,0.436551,-0.142743,-2.24465,0.890968,2.57441,-1.25766,-1.83208,15.0596,8.06165,7.9061,6.36751
537,1,151.825,211.656,-1,-1,-1,-0.494302,0.436551,-0.142743,-2.24465,1.23105,2.57441,-1.25766,-1.83208,15.381,8.06165,7.9061,6.36751
538,1,225.951,244.551,-1,-1,-1,0.928877,0.436551,-0.142743,-2.24465,1.57242,2.57441,-1.25766,-1.83208,28.4535,8.06165,7.9061,6.36751
539,3,238.138,317.134,90.6235,49.3835,-1,1.61611,2.13232,-2.113,-2.24465,2.86809,0.217328,1.3388,-1.83208,52.7387,5.58117,4.43207,6.36751
540,2,481.366,697.058,182.408,-1,-1,0.298334,-1.5714,-2.113,-2.24465,1.11673,-1.5671,1.3388,-1.83208,85.197,30.9736,4.43207,6.36751
541,2,508.487,252.974,236.649,-1,-1,-2.16419,0.642518,-2.113,-2.24465,1.83121,2.2484,1.3388,-1.83208,25.5914,23.7931,4.43207,6.36751
542,2,184.74,207.882,71.8107,-1,-1,-1.17235,1.99727,-2.113,-2.24465,2.21219,0.385783,1.3388,-1.83208,15.9715,7.83697,4.43207,6.36751
543,2,363.145,209.729,136.731,-1,-1,-1.51793,1.0063,-2.113,-2.24465,2.57743,2.66038,1.3388,-1.83208,20.8893,23.1617,4.43207,6.36751
544,3,250.097,204.6,61.5036,57.3079,-1,-0.857089,-1.22554,-0.59934,-2.24465,3.06445,-2.91283,0.748118,-1.83208,27.5096,11.0619,8.69331,6.36751
545,1,349.456,364.866,-1,-1,-1,-0.0104142,-1.22554,-0.59934,-2.24465,0.193399,-2.91283,0.748118,-1.83208,29.1877,11.0619,8.69331,6.36751
546,2,420.758,542.191,119.099,-1,-1,0.456174,-0.309896,-0.59934,-2.24465,1.08394,-2.24881,0.748118,-1.83208,38.1195,19.3635,8.69331,6.36751
547,1,222.658,220.281,-1,-1,-1,0.020085,-0.309896,-0.59934,-2.24465,0.478333,-2.24881,0.748118,-1.83208,12.8364,19.3635,8.69331,6.36751
548,1,186.479,187.386,-1,-1,-1,-0.106493,-0.309896,-0.59934,-2.24465,-0.365228,-2.24881,0.748118,-1.83208,26.8792,19.3635,8.69331,6.36751
549,1,245.187,259.043,-1,-1,-1,1.86724,-0.309896,-0.59934,-2.24465,1.51299,-2.24881,0.748118,-1.83208,18.1763,19.3635,8.69331,6.36751
550,1,174.625,80.1978,-1,-1,-1,-0.60173,-0.309896,-0.59934,-2.24465,2.25636,-2.24881,0.748118,-1.83208,13.6653,19.3635,8.69331,6.36751
551,1,169.591,200.1,-1,-1,-1,2.23356,-0.309896,-0.59934,-2.24465,-1.20143,-2.24881,0.748118,-1.83208,20.1871,19.3635,8.69331,6.36751
552,1,196.253,208.547,-1,-1,-1,0.0616761,-0.309896,-0.59934,-2.24465,2.65658,-2.24881,0.748118,-1.83208,19.6466,19.3635,8.69331,6.36751
553,1,178.501,127.678,-1,-1,-1,-0.173463,-0.309896,-0.59934,-2.24465,-1.22261,-2.24881,0.748118,-1.83208,29.2396,19.3635,8.69331,6.36751
554,2,473.669,472.267,48.2734,-1,-1,-1.25858,-1.71974,-0.59934,-2.24465,-1.78514,-2.40964,0.748118,-1.83208,71.2743,8.84499,8.69331,6.36751
555,2,221.621,230.56,45.7401,-1,-1,-0.192652,2.06811,-0.59934,-2.24465,2.96296,-2.22399,0.748118,-1.83208,24.497,5.80675,8.69331,6.36751
556,1,144.904,144.734,-1,-1,-1,1.18665,2.06811,-0.59934,-2.24465,0.881597,-2.22399,0.748118,-1.83208,15.002,5.80675,8.69331,6.36751
557,3,362.816,220.153,124.237,74.3831,-1,-0.687145,-2.096,-0.687613,-2.24465,-3.13194,3.03932,2.49545,-1.83208,36.7107,10.0661,9.56595,6.36751
558,1,369.372,185.979,-1,-1,-1,-1.4847,-2.096,-0.687613,-2.24465,-2.23534,3.03932,2.49545,-1.83208,26.9151,10.0661,9.56595,6.36751
559,1,360.963,346.524,-1,-1,-1,2.31632,-2.096,-0.687613,-2.24465,0.897576,3.03932,2.49545,-1.83208,30.8111,10.0661,9.56595,6.36751
560,4,552.214,527.807,397.799,160.524,75.7038,-1.41187,-1.23762,1.73223,0.723077,-1.93581,0.621539,-1.56573,-1.62827,47.9583,34.7132,31.0042,12.1627
561,2,291.842,270.966,52.3475,-1,-1,-0.491275,0.470254,1.73223,0.723077,-2.93644,-1.2421,-1.56573,-1.62827,30.91,8.37182,31.0042,12.1627
562,2,363.286,206.521,191.574,-1,-1,-1.79538,0.1421,1.73223,0.723077,-0.212971,-1.07808,-1.56573,-1.62827,18.3059,12.4907,31.0042,12.1627
563,1,238.424,225.505,-1,-1,-1,-0.20952,0.1421,1.73223,0.723077,-1.04522,-1.07808,-1.56573,-1.62827,18.0297,12.4907,31.0042,12.1627
564,1,191.999,258.579,-1,-1,-1,1.09616,0.1421,1.73223,0.723077,0.604172,-1.07808,-1.56573,-1.62827,23.4991,12.4907,31.0042,12.1627
565,4,609.301,513.195,222.639,49.9047,40.1246,-0.0117679,-1.31663,-0.675867,-0.761807,-2.81677,1.82365,2.61663,-3.07234,40.9157,22.2118,8.83327,8.41641
566,4,269.697,183.999,111.898,78.1526,52.1324,2.25721,1.68464,0.715836,1.24007,2.62829,-2.10887,-1.59138,-1.62361,23.4975,17.1631,6.97469,7.00987
567,2,316.954,72.6914,47.7116,-1,-1,2.30163,1.25456,0.715836,1.24007,1.85042,1.02706,-1.59138,-1.62361,5.53856,8.04592,6.97469,7.00987
568,3,189.772,182.525,43.729,40.4359,-1,-2.149,-0.707317,0.66436,1.24007,-0.378525,1.92,0.718352,-1.62361,16.8457,4.78458,9.85574,7.00987
569,2,215.609,270.464,60.0663,-1,-1,0.852282,1.83479,0.66436,1.24007,0.19504,2.40066,0.718352,-1.62361,33.3213,7.19878,9.85574,7.00987
570,3,480.147,489.708,128.306,88.4347,-1,0.204652,-1.88294,-1.1177,1.24007,-1.62273,-3.14011,2.4768,-1.62361,32.752,12.1,10.5254,7.00987
571,1,210.56,233.869,-1,-1,-1,1.02987,-1.88294,-1.1177,1.24007,1.57858,-3.14011,2.4768,-1.62361,16.4975,12.1,10.5254,7.00987
572,2,366.969,336.739,56.4331,-1,-1,1.26034,-2.07905,-1.1177,1.24007,-1.19346,-1.73677,2.4768,-1.62361,38.7385,10.194,10.5254,7.00987
573,2,432.843,485.713,230.045,-1,-1,2.06803,-0.177706,-1.1177,1.24007,-2.81903,1.3437,2.4768,-1.62361,32.2945,26.9793,10.5254,7.00987
574,1,211.93,189.554,-1,-1,-1,-0.110242,-0.177706,-1.1177,1.24007,-2.41469,1.3437,2.4768,-1.62361,23.5322,26.9793,10.5254,7.00987
575,1,744.217,713.957,-1,-1,-1,0.302883,-0.177706,-1.1177,1.24007,1.36417,1.3437,2.4768,-1.62361,80.4584,26.9793,10.5254,7.00987
576,3,412.348,181.818,52.1442,36.5307,-1,1.53828,-2.29301,-0.277254,1.24007,-0.429301,0.542853,-1.98243,-1.62361,18.7348,7.78448,5.73978,7.00987
577,3,267.909,175.1,77.1665,59.6531,-1,-0.510809,-0.615837,-1.58616,1.24007,-2.64237,-1.86811,2.32284,-1.62361,21.7844,9.89755,8.26381,7.00987
578,3,152.899,145.322,87.7778,51.5345,-1,0.791817,1.0429,-0.426632,1.24007,-1.48988,1.59524,-0.330236,-1.62361,16.299,5.70961,9.92988,7.00987
579,2,302.031,256.612,47.0362,-1,-1,-0.513694,0.199379,-0.426632,1.24007,1.19104,1.28415,-0.330236,-1.62361,31.0512,9.95965,9.92988,7.00987
580,1,233.936,236.051,-1,-1,-1,-2.20421,0.199379,-0.426632,1.24007,-0.618887,1.28415,-0.330236,-1.62361,22.6168,9.95965,9.92988,7.00987
581,2,219.74,205.49,47.9486,-1,-1,0.304016,1.15096,-0.426632,1.24007,-0.541708,-1.07235,-0.330236,-1.62361,17.7692,4.76822,9.92988,7.00987
582,2,397.109,563.948,94.0102,-1,-1,-1.31157,-2.17733,-0.426632,1.24007,1.79608,-1.55745,-0.330236,-1.62361,51.655,15.2075,9.92988,7.00987
583,1,161.27,201.464,-1,-1,-1,-1.28535,-2.17733,-0.426632,1.24007,1.9023,-1.55745,-0.330236,-1.62361,23.6195,15.2075,9.92988,7.00987
584,1,202.21,217.676,-1,-1,-1,-2.10461,-2.17733,-0.426632,1.24007,1.41919,-1.55745,-0.330236,-1.62361,26.6273,15.2075,9.92988,7.00987
585,2,246.966,371.433,109.533,-1,-1,0.0683419,-0.682921,-0.426632,1.24007,-2.52448,1.25286,-0.330236,-1.62361,29.7306,18.2609,9.92988,7.00987
586,2,118.237,283.997,133.675,-1,-1,0.126032,-1.65082,-0.426632,1.24007,-0.570792,2.5171,-0.330236,-1.62361,13.7961,18.6045,9.92988,7.00987
587,1,243.658,239.273,-1,-1,-1,1.21562,-1.65082,-0.426632,1.24007,2.39377,2.5171,-0.330236,-1.62361,22.7312,18.6045,9.92988,7.00987
588,2,239.034,274.336,52.3087,-1,-1,-0.929629,-0.674048,-0.426632,1.24007,-0.174983,1.79223,-0.330236,-1.62361,20.6742,6.87992,9.92988,7.00987
589,1,220.876,242.233,-1,-1,-1,2.03184,-0.674048,-0.426632,1.24007,-1.70012,1.79223,-0.330236,-1.62361,33.9611,6.87992,9.92988,7.00987
590,3,430.55,270.164,149.734,68.0967,-1,-1.8424,0.821242,2.08093,1.24007,2.13561,3.07636,-3.02735,-1.62361,39.3554,20.6114,12.4144,7.00987
591,2,140.502,314.993,192.183,-1,-1,-1.87396,-0.676312,2.08093,1.24007,2.63668,-0.605205,-3.02735,-1.62361,38.459,18.1544,12.4144,7.00987
592,3,226.567,200.793,47.5846,46.7584,-1,-1.5408,0.10706,1.76958,1.24007,2.41023,2.10661,-1.05878,-1.62361,21.0495,7.84559,4.99157,7.00987
593,2,554.148,384.583,47.8856,-1,-1,-0.815274,-1.2431,1.76958,1.24007,-0.941872,-0.571405,-1.05878,-1.62361,48.0998,7.77574,4.99157,7.00987
594,2,255.853,234.146,73.1152,-1,-1,-0.735543,-2.11636,1.76958,1.24007,1.00693,2.06205,-1.05878,-1.62361,14.0991,9.31295,4.99157,7.00987
595,1,149.801,230.635,-1,-1,-1,1.72157,-2.11636,1.76958,1.24007,-0.144974,2.06205,-1.05878,-1.62361,34.234,9.31295,4.99157,7.00987
596,1,303.824,354.583,-1,-1,-1,0.390796,-2.11636,1.76958,1.24007,1.80134,2.06205,-1.05878,-1.62361,29.2194,9.31295,4.99157,7.00987
597,2,195.275,265.143,62.469,-1,-1,-1.73461,2.35701,1.76958,1.24007,-1.32473,2.12273,-1.05878,-1.62361,29.8213,8.63494,4.99157,7.00987
598,1,187.212,212.187,-1,-1,-1,-1.88352,2.35701,1.76958,1.24007,-2.42876,2.12273,-1.05878,-1.62361,22.5173,8.63494,4.99157,7.00987
599,2,259.941,225.07,44.846,-1,-1,-1.56422,0.135058,1.76958,1.24007,0.1439,-0.0841789,-1.05878,-1.62361,13.4942,6.09193,4.99157,7.00987
600,0,304.139,-1,-1,-1,-1,-1.56422,0.135058,1.76958,1.24007,0.1439,-0.0841789,-1.05878,-1.62361,13.4942,6.09193,4.99157,7.00987
601,1,223.013,249.811,-1,-1,-1,0.664211,0.135058,1.76958,1.24007,1.47721,-0.0841789,-1.05878,-1.62361,15.3668,6.09193,4.99157,7.00987
602,1,239.459,117.488,-1,-1,-1,0.995905,0.135058,1.76958,1.24007,-3.06753,-0.0841789,-1.05878,-1.62361,9.80178,6.09193,4.99157,7.00987
603,0,201.959,-1,-1,-1,-1,0.995905,0.135058,1.76958,1.24007,-3.06753,-0.0841789,-1.05878,-1.62361,9.80178,6.09193,4.99157,7.00987
604,1,242.201,226.387,-1,-1,-1,-0.48643,0.135058,1.76958,1.24007,0.899617,-0.0841789,-1.05878,-1.62361,16.8265,6.09193,4.99157,7.00987
605,2,574.673,565.517,147.796,-1,-1,-1.89884,0.93783,1.76958,1.24007,-0.000787586,-1.5264,-1.05878,-1.62361,42.8568,11.5414,4.99157,7.00987
606,2,326.071,301.677,62.0199,-1,-1,0.80505,-2.27977,1.76958,1.24007,-2.79337,1.76353,-1.05878,-1.62361,39.1593,8.78885,4.99157,7.00987
607,2,326.071,301.677,62.0199,-1,-1,0.80505,-2.27977,1.76958,1.24007,-2.79337,1.76353,-1.05878,-1.62361,39.1593,8.78885,4.99157,7.00987
608,1,331.968,316.47,-1,-1,-1,0.625367,-2.27977,1.76958,1.24007,-0.777504,1.76353,-1.05878,-1.62361,38.777,8.78885,4.99157,7.00987
609,2,319.28,319.506,54.5272,-1,-1,1.40517,1.02483,1.76958,1.24007,0.152202,-0.112007,-1.05878,-1.62361,45.0156,9.55585,4.99157,7.00987
610,2,214.854,286.81,75.4725,-1,-1,-1.46214,-2.35813,1.76958,1.24007,-0.80051,2.96271,-1.05878,-1.62361,22.8426,5.11989,4.99157,7.00987
611,4,290.334,173.86,141.31,70.8835,39.0116,1.41034,-0.608567,1.00638,-0.890995,-2.40358,1.89774,2.86458,-2.83695,25.6893,19.8304,11.7411,8.60999
612,1,254.154,216.875,-1,-1,-1,-1.12038,-0.608567,1.00638,-0.890995,0.539215,1.89774,2.86458,-2.83695,27.0421,19.8304,11.7411,8.60999
613,1,292.821,296.739,-1,-1,-1,-1.06946,-0.608567,1.00638,-0.890995,1.96837,1.89774,2.86458,-2.83695,44.5292,19.8304,11.7411,8.60999
614,2,123.826,230.213,48.6422,-1,-1,-0.547355,1.74273,1.00638,-0.890995,0.184891,-2.9459,2.86458,-2.83695,23.7697,9.72857,11.7411,8.60999
615,2,652.66,489.568,207.921,-1,-1,-0.373462,0.0187714,1.00638,-0.890995,2.3136,1.13747,2.86458,-2.83695,56.2656,21.5248,11.7411,8.60999
616,4,149.798,190.682,74.9632,51.5062,45.4213,-0.74809,-1.80789,0.882825,-1.74995,-0.508971,2.62324,-0.193426,-2.53121,21.9975,10.1989,8.81217,4.04134
617,1,201.447,167.076,-1,-1,-1,-1.0031,-1.80789,0.882825,-1.74995,0.0891513,2.62324,-0.193426,-2.53121,27.0978,10.1989,8.81217,4.04134
618,3,258.674,291.702,52.8712,37.3018,-1,-0.0160342,-1.31209,-1.32394,-1.74995,-2.72458,-0.289317,1.82915,-2.53121,26.0292,10.5387,6.89171,4.04134
619,2,357.317,261.306,72.8934,-1,-1,0.227772,0.826722,-1.32394,-1.74995,-0.983272,-0.702618,1.82915,-2.53121,42.6033,15.1438,6.89171,4.04134
620,1,236.629,207.106,-1,-1,-1,-1.85639,0.826722,-1.32394,-1.74995,1.69957,-0.702618,1.82915,-2.53121,21.2332,15.1438,6.89171,4.04134
621,2,89.1718,225.218,131.515,-1,-1,0.0318962,-0.670869,-1.32394,-1.74995,1.28703,-1.95335,1.82915,-2.53121,46.1466,19.2478,6.89171,4.04134
622,2,172.897,95.8048,43.8438,-1,-1,-0.315482,-1.33778,-1.32394,-1.74995,-2.12651,2.86217,1.82915,-2.53121,14.7709,9.66588,6.89171,4.04134
623,3,107.086,149.024,109.748,55.6647,-1,-0.78995,0.922407,1.05767,-1.74995,0.385832,-2.23347,-1.65604,-2.53121,13.1587,15.1924,6.65092,4.04134
624,1,182.053,126.863,-1,-1,-1,0.184027,0.922407,1.05767,-1.74995,1.35281,-2.23347,-1.65604,-2.53121,14.675,15.1924,6.65092,4.04134
625,3,218.295,128.666,117.046,65.4149,-1,-1.53359,-0.94864,0.138466,-1.74995,1.25567,1.39391,-1.51577,-2.53121,19.5638,17.1963,9.23441,4.04134
626,1,228.942,233.771,-1,-1,-1,1.60599,-0.94864,0.138466,-1.74995,0.931116,1.39391,-1.51577,-2.53121,30.0095,17.1963,9.23441,4.04134
627,1,226.385,187.544,-1,-1,-1,1.06172,-0.94864,0.138466,-1.74995,0.528469,1.39391,-1.51577,-2.53121,34.7768,17.1963,9.23441,4.04134
628,2,343.105,343.025,36.3499,-1,-1,-1.23141,0.684728,0.138466,-1.74995,-2.25836,-2.81062,-1.51577,-2.53121,27.2981,6.50914,9.23441,4.04134
629,2,115.242,201.68,87.7028,-1,-1,-0.0987887,-2.27711,0.138466,-1.74995,1.75812,-1.50269,-1.51577,-2.53121,12.004,13.3059,9.23441,4.04134
630,2,150.247,265.308,86.8202,-1,-1,-2.10013,0.127082,0.138466,-1.74995,1.02335,-2.14717,-1.51577,-2.53121,17.8862,10.0843,9.23441,4.04134
631,4,167.985,186.254,76.2049,72.6972,64.4746,-1.38718,-1.61751,-0.657424,-2.22405,-0.536605,2.93489,-0.246224,1.06337,12.9074,8.74951,10.9712,11.6945
632,2,370.486,352.16,45.6298,-1,-1,1.06298,-1.71523,-0.657424,-2.22405,2.87376,2.56062,-0.246224,1.06337,37.4717,7.07378,10.9712,11.6945
633,2,449.706,389.999,46.6035,-1,-1,1.83667,0.128636,-0.657424,-2.22405,-2.1058,-1.60641,-0.246224,1.06337,36.8993,9.18129,10.9712,11.6945
634,3,272.54,269.723,78.2822,39.996,-1,0.393244,0.969134,0.295311,-2.22405,1.52943,-1.82205,0.829744,1.06337,31.1378,12.8845,5.95778,11.6945
635,3,277.271,299.109,62.692,61.8078,-1,1.76799,2.19501,2.35699,-2.22405,-1.34302,0.0734393,2.04369,1.06337,30.2772,9.49114,6.54124,11.6945
636,1,236.784,253.988,-1,-1,-1,1.56694,2.19501,2.35699,-2.22405,-2.41005,0.0734393,2.04369,1.06337,28.5048,9.49114,6.54124,11.6945
637,1,208.518,191.592,-1,-1,-1,-0.952435,2.19501,2.35699,-2.22405,0.268239,0.0734393,2.04369,1.06337,19.8511,9.49114,6.54124,11.6945
638,1,332.562,361.387,-1,-1,-1,-0.912771,2.19501,2.35699,-2.22405,-0.769091,0.0734393,2.04369,1.06337,41.8836,9.49114,6.54124,11.6945
639,4,244.06,244.562,173.613,166.792,44.8388,-0.462502,1.79562,-1.72527,0.22301,2.9414,-2.05694,-0.244607,2.82647,23.6663,32.596,13.5086,8.88357
